time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_mem,carts-db_mem,catalogue_mem,catalogue-db_mem,front-end_mem,orders_mem,orders-db_mem,payment_mem,queue-master_mem,rabbitmq_mem,shipping_mem,user_mem,user-db_mem,carts_lod,catalogue_lod,shipping_lod,carts_lat_50,catalogue_lat_50,shipping_lat_50,carts_lat_90,catalogue_lat_90,shipping_lat_90,carts_lat_99,catalogue_lat_99,shipping_lat_99
1652822001,2.3563220530511533,48.36858259459531,1.5058758776751329,0.10381005801274974,8.460148252596285,0.4188925288692601,0.4717643379366308,99.99271167168689,0.25162615869546895,0.7474026703340668,0.32745910184912397,1.665836283232331,1.4069774476886605,333180928,194842624,10596352,431575040,110804992,328552448,159502336,225820672,267214848,95076352,305627136,14381056,209870848,8.766666666666667,17.900000000000002,1,0.2228125,0.026854066985645943,0.0025,1.1396551724137929,0.06420000000000008,0.0045000000000000005,2.3639655172413785,0.09642000000000003,0.00495
1652822002,2.3563220530511533,49.82894256544749,1.5058758776751329,0.10063776678879333,8.139128739330888,0.7906563444157695,0.4717643379366308,99.99271167168689,0.25456292470587816,0.7474026703340668,0.2530713092123979,1.665836283232331,1.4069774476886605,333180928,194842624,10596352,431575040,110804992,328552448,159502336,225820672,267083776,95076352,305627136,14381056,209870848,8.766666666666667,17.900000000000002,1,0.2228125,0.026854066985645943,0.0025,1.1396551724137929,0.06420000000000008,0.0045000000000000005,2.3639655172413785,0.09642000000000003,0.00495
1652822003,2.3563220530511533,51.28930253629969,1.5058758776751329,0.09746547556483694,14.227693671337343,0.7906563444157695,0.4717643379366308,99.99271167168689,0.25456292470587816,0.7474026703340668,0.2457944402824174,1.665836283232331,1.4069774476886605,333180928,194842624,10596352,431575040,111464448,328552448,159502336,225820672,267083776,95076352,305627136,14381056,209870848,8.766666666666667,17.900000000000002,1,0.2228125,0.026854066985645943,0.0025,1.1396551724137929,0.06420000000000008,0.0045000000000000005,2.3639655172413785,0.09642000000000003,0.00495
1652822004,2.3563220530511533,52.749662507151875,1.5058758776751329,0.0942931843408805,14.227693671337343,0.7906563444157695,0.4717643379366308,99.99271167168689,0.1881264258430853,0.7474026703340668,0.23851757135243684,1.6220589634948985,1.5027340358780137,333180928,194842624,10596352,431575040,111464448,328548352,159502336,225820672,267083776,95076352,305627136,14516224,209870848,8.766666666666667,17.900000000000002,1,0.2228125,0.026854066985645943,0.0025,1.1396551724137929,0.06420000000000008,0.0045000000000000005,2.3639655172413785,0.09642000000000003,0.00495
1652822005,2.3563220530511533,54.21002247800406,1.5058758776751329,0.09112089311692409,14.227693671337343,0.7906563444157695,0.4717643379366308,99.9942718256994,0.19389443264485395,0.7542130262066381,0.2312407024224563,1.6220589634948985,1.5027340358780137,333180928,194842624,10596352,431575040,111464448,328548352,159502336,225820672,267083776,95076352,305627136,14516224,209870848,8.766666666666667,17.733333333333334,1,0.2228125,0.02686567164179105,0.0025,1.1396551724137929,0.06675000000000002,0.0045000000000000005,2.3639655172413785,0.09667500000000001,0.00495
1652822006,2.3563220530511533,55.67038244885626,1.5058758776751329,0.08794860189296767,14.227693671337343,0.7906563444157695,0.4717643379366308,99.9942718256994,0.1996624394466226,0.5787581735156451,0.2239638334924758,1.6220589634948985,1.5027340358780137,333180928,194842624,10596352,431575040,111464448,328548352,159502336,225820672,267083776,95076352,305627136,14516224,209870848,8.766666666666667,17.733333333333334,1,0.2228125,0.02686567164179105,0.0025,1.1396551724137929,0.06675000000000002,0.0045000000000000005,2.3639655172413785,0.09667500000000001,0.00495
1652822007,2.3563220530511533,56.015027401977356,1.5058758776751329,0.14215190192180824,14.227693671337343,0.7906563444157695,0.4717643379366308,99.9942718256994,0.20543044624839127,0.5950274218663432,0.21668696456249525,1.6220589634948985,1.5027340358780137,333180928,194842624,10596352,431575040,111464448,328548352,159502336,225820672,267083776,95076352,305627136,14516224,209870848,8.766666666666667,17.733333333333334,1.0666666666666667,0.2228125,0.02686567164179105,0.0025,1.1396551724137929,0.06675000000000002,0.0045000000000000005,2.3639655172413785,0.09667500000000001,0.00495
1652822008,2.3563220530511533,54.55466743112518,1.5058758776751329,0.14215190192180824,14.227693671337343,0.7906563444157695,0.4717643379366308,99.9942718256994,0.2111984530501599,0.7321161757814127,0.20941009563251478,1.6220589634948985,1.5027340358780137,333180928,194842624,10596352,431575040,111464448,328548352,159502336,225820672,267083776,95076352,305627136,14516224,209870848,8.766666666666667,17.733333333333334,1.0666666666666667,0.2228125,0.02686567164179105,0.0025,1.1396551724137929,0.06675000000000002,0.0045000000000000005,2.3639655172413785,0.09667500000000001,0.00495
1652822009,2.3563220530511533,53.09430746027298,1.5058758776751329,0.14215190192180824,14.227693671337343,0.7906563444157695,0.4689918876666457,99.9942718256994,0.21696645985192853,0.7321161757814127,0.20213322670253425,1.6220589634948985,1.5027340358780137,333180928,194842624,10596352,431575040,111464448,328548352,159502336,225820672,267083776,95076352,305627136,14516224,209870848,8.766666666666667,17.733333333333334,1.0666666666666667,0.2228125,0.02686567164179105,0.0025,1.1396551724137929,0.06675000000000002,0.0045000000000000005,2.3639655172413785,0.09667500000000001,0.00495
1652822010,1.9202584757778922,51.6339474894208,1.5058758776751329,0.14215190192180824,14.227693671337343,0.7906563444157695,0.4689918876666457,99.9942718256994,0.25956030607958913,0.7321161757814127,0.19485635777255372,1.6220589634948985,1.5027340358780137,333180928,194842624,10596352,431575040,111464448,328548352,159502336,225820672,267083776,95076352,305627136,14516224,209870848,8.766666666666667,17.733333333333334,1.0666666666666667,0.2228125,0.02686567164179105,0.0025,1.1396551724137929,0.06675000000000002,0.0045000000000000005,2.3639655172413785,0.09667500000000001,0.00495
1652822011,2.3779433662296645,65.39760095205345,1.5058758776751329,0.14215190192180824,14.131733526789759,0.7906563444157695,0.4689918876666457,99.9942718256994,0.25956030607958913,0.7321161757814127,0.1875794888425732,1.6220589634948985,1.5027340358780137,332804096,194908160,10596352,431575040,111464448,328548352,159502336,225820672,267083776,95076352,305627136,14516224,209870848,8.266666666666667,17.733333333333334,1.0666666666666667,0.2032467532467533,0.02686567164179105,0.0025,0.726666666666667,0.06675000000000002,0.0045000000000000005,1.9685714285714322,0.09667500000000001,0.00495
1652822012,2.3779433662296645,65.39760095205345,1.5121398277770342,0.14215190192180824,14.131733526789759,0.7906563444157695,0.4689918876666457,99.9942718256994,0.25956030607958913,0.7321161757814127,0.3001003408781278,1.6220589634948985,1.5027340358780137,332804096,194908160,10596352,431575040,111464448,328548352,159502336,225820672,267083776,95076352,305627136,14516224,209870848,8.266666666666667,17.733333333333334,1.0666666666666667,0.2032467532467533,0.02686567164179105,0.0025,0.726666666666667,0.06675000000000002,0.0045000000000000005,1.9685714285714322,0.09667500000000001,0.00495
1652822013,2.4166469009624967,65.39760095205345,1.5121398277770342,0.14215190192180824,14.131733526789759,0.7906563444157695,0.4689918876666457,99.9942718256994,0.25956030607958913,0.7321161757814127,0.3001003408781278,1.6220589634948985,1.5027340358780137,332804096,194908160,10596352,431575040,111464448,328548352,159502336,225820672,267083776,95076352,305627136,14516224,209870848,8.266666666666667,17.733333333333334,1.0666666666666667,0.2032467532467533,0.02686567164179105,0.0025,0.726666666666667,0.06675000000000002,0.0045000000000000005,1.9685714285714322,0.09667500000000001,0.00495
1652822014,2.4166469009624967,65.39760095205345,1.5121398277770342,0.14215190192180824,14.131733526789759,0.823041955325378,0.4586323220814521,99.9942718256994,0.25956030607958913,0.7321161757814127,0.3001003408781278,1.6220589634948985,1.5027340358780137,332804096,194908160,10596352,431575040,111464448,328548352,159522816,225820672,267083776,95076352,305627136,14516224,209870848,8.266666666666667,17.733333333333334,1.0666666666666667,0.2032467532467533,0.02686567164179105,0.0025,0.726666666666667,0.06675000000000002,0.0045000000000000005,1.9685714285714322,0.09667500000000001,0.00495
1652822015,2.4166469009624967,65.39760095205345,1.5121398277770342,0.14215190192180824,14.131733526789759,0.40148924500485555,0.4586323220814521,99.9942718256994,0.21433624875032206,0.7321161757814127,0.3001003408781278,1.6220589634948985,1.5027340358780137,332804096,194908160,10596352,431575040,111464448,328548352,159522816,225820672,267083776,95076352,305627136,14516224,209870848,8.266666666666667,17.733333333333334,1.0666666666666667,0.2032467532467533,0.02686567164179105,0.0025,0.726666666666667,0.06675000000000002,0.0045000000000000005,1.9685714285714322,0.09667500000000001,0.00495
1652822016,2.4166469009624967,65.39760095205345,1.5121398277770342,0.14215190192180824,14.131733526789759,0.42166711885859887,0.4586323220814521,99.9942718256994,0.2593972585197269,0.7321161757814127,0.3001003408781278,1.2044500493729795,1.5027340358780137,332804096,194908160,10596352,431575040,111464448,328552448,159522816,225820672,267083776,95076352,305627136,14508032,209870848,8.266666666666667,17.733333333333334,1.0666666666666667,0.2032467532467533,0.02686567164179105,0.0025,0.726666666666667,0.06675000000000002,0.0045000000000000005,1.9685714285714322,0.09667500000000001,0.00495
1652822017,2.4166469009624967,65.39760095205345,1.5121398277770342,0.14215190192180824,14.131733526789759,0.44184499271234196,0.4586323220814521,75.20902498250271,0.2593972585197269,0.7321161757814127,0.3001003408781278,1.2412802868720578,1.5027340358780137,332804096,194908160,10461184,431575040,111464448,328552448,159522816,225820672,267083776,95076352,305627136,14508032,209870848,8.266666666666667,17.733333333333334,1.0666666666666667,0.2032467532467533,0.02686567164179105,0.0025,0.726666666666667,0.06675000000000002,0.0045000000000000005,1.9685714285714322,0.09667500000000001,0.00495
1652822018,2.4166469009624967,65.39760095205345,1.5187274953742835,0.14215190192180824,14.131733526789759,0.46202286656608516,0.4586323220814521,72.98693005304273,0.2593972585197269,0.7321161757814127,0.3001003408781278,1.278110524371136,1.394489534117624,332804096,194908160,10461184,431575040,111464448,328552448,159522816,225820672,267083776,95076352,305627136,14508032,209936384,8.266666666666667,17.733333333333334,1.0666666666666667,0.2032467532467533,0.02686567164179105,0.0025,0.726666666666667,0.06675000000000002,0.0045000000000000005,1.9685714285714322,0.09667500000000001,0.00495
1652822019,2.4166469009624967,67.07710818597715,1.5187274953742835,0.14215190192180824,14.248529519967267,0.48220074041982847,0.4586323220814521,70.76483512358274,0.2593972585197269,0.7321161757814127,0.3001003408781278,1.314940761870214,1.394489534117624,332804096,194908160,10461184,431575040,111374336,328552448,159522816,225820672,267083776,95076352,305627136,14508032,209936384,8.266666666666667,17.733333333333334,1.0666666666666667,0.2032467532467533,0.02686567164179105,0.0025,0.726666666666667,0.06675000000000002,0.0045000000000000005,1.9685714285714322,0.09667500000000001,0.00495
1652822020,2.4166469009624967,67.07710818597715,1.5187274953742835,0.14215190192180824,14.248529519967267,0.5023786142735717,0.4586323220814521,68.54274019412276,0.2593972585197269,0.7321161757814127,0.3001003408781278,1.3517709993692923,0.8027438696113135,332804096,194908160,10461184,431575040,111374336,328552448,159522816,225820672,267083776,95076352,305627136,14508032,209936384,8.266666666666667,17.96666666666667,1.0666666666666667,0.2032467532467533,0.02755952380952382,0.0025,0.726666666666667,0.06672839506172842,0.0045000000000000005,1.9685714285714322,0.09667283950617286,0.00495
1652822021,2.4166469009624967,67.07710818597715,1.5187274953742835,0.14215190192180824,14.248529519967267,0.5225564881273148,0.4492757500882898,66.32064526466277,0.2593972585197269,0.586258297005317,0.3001003408781278,1.657360687458519,0.8303418986143497,332804096,194908160,10461184,431575040,111374336,328552448,159522816,225820672,267083776,95076352,305627136,14508032,209936384,8.266666666666667,17.96666666666667,1.0666666666666667,0.2032467532467533,0.02755952380952382,0.0025,0.726666666666667,0.06672839506172842,0.0045000000000000005,1.9685714285714322,0.09667283950617286,0.00495
1652822022,2.4740380671304325,68.04718847903655,1.5187274953742835,0.07501751609857421,8.992692581961633,0.542734361981058,0.4492757500882898,64.09855033520277,0.2593972585197269,0.748001208144798,0.3001003408781278,1.657360687458519,0.8579399276173858,332783616,195088384,10461184,431575040,111374336,328552448,159522816,225820672,267083776,95088640,305627136,14508032,209936384,8.266666666666667,17.96666666666667,1.2333333333333334,0.2032467532467533,0.02755952380952382,0.0025,0.726666666666667,0.06672839506172842,0.0045000000000000005,1.9685714285714322,0.09667283950617286,0.00495
1652822023,2.4740380671304325,68.04718847903655,1.5187274953742835,0.0783235632581782,9.313356274086921,0.5629122358348013,0.4492757500882898,99.99867044759229,0.26064666382680646,0.5888273070796739,0.3001003408781278,1.657360687458519,0.8855379566204222,332783616,195088384,10461184,431575040,111374336,328552448,159522816,226459648,267083776,95088640,305627136,14508032,209936384,8.266666666666667,17.96666666666667,1.2333333333333334,0.2032467532467533,0.02755952380952382,0.0025,0.726666666666667,0.06672839506172842,0.0045000000000000005,1.9685714285714322,0.09667283950617286,0.00495
1652822024,1.9952315403719723,68.04718847903655,1.5187274953742835,0.0816296104177822,9.634019966212213,0.5830901096885445,0.4492757500882898,100.00181131958215,0.26064666382680646,0.6053643805656854,0.3001003408781278,1.657360687458519,0.9131359856234583,332783616,195088384,10461184,431575040,111374336,328552448,159522816,226459648,267083776,95088640,305627136,14508032,209936384,8.266666666666667,17.96666666666667,1.2333333333333334,0.2032467532467533,0.02755952380952382,0.0025,0.726666666666667,0.06672839506172842,0.0045000000000000005,1.9685714285714322,0.09667283950617286,0.00495
1652822025,2.0510145163872924,68.04718847903655,1.5187274953742835,0.08493565757738619,9.954683658337503,0.6032679835422877,0.4492757500882898,100.00181131958215,0.26064666382680646,0.7441683068705243,0.3001003408781278,1.657360687458519,0.9407340146264944,332783616,195088384,10461184,431575040,111374336,328552448,159522816,226459648,267083776,95088640,305627136,14508032,209936384,8.266666666666667,17.96666666666667,1.2333333333333334,0.2032467532467533,0.02755952380952382,0.0025,0.726666666666667,0.06672839506172842,0.0045000000000000005,1.9685714285714322,0.09667283950617286,0.00495
1652822026,2.5102339206894135,68.04718847903655,1.5187274953742835,0.08824170473699018,10.275347350462791,0.6234458573960309,0.45572501879702504,100.00181131958215,0.26064666382680646,0.7441683068705243,0.30771589608202193,1.657360687458519,1.2419113051366284,332783616,195088384,10461184,431575040,111374336,328552448,159539200,226459648,267083776,95088640,305627136,14508032,209936384,8.766666666666666,17.96666666666667,1.2333333333333334,0.19595588235294115,0.02755952380952382,0.0025,0.9328124999999998,0.06672839506172842,0.0045000000000000005,2.320681818181817,0.09667283950617286,0.00495
1652822027,2.5102339206894135,68.04718847903655,1.5187274953742835,0.09154775189659418,10.596011042588081,0.48164584888885054,0.45572501879702504,100.00181131958217,0.26064666382680646,0.7441683068705243,0.30771589608202193,1.657360687458519,1.2419113051366284,332783616,195088384,10461184,431575040,111374336,328552448,159539200,226459648,267083776,95088640,305631232,14508032,209936384,8.766666666666666,17.96666666666667,1.2333333333333334,0.19595588235294115,0.02755952380952382,0.0025,0.9328124999999998,0.06672839506172842,0.0045000000000000005,2.320681818181817,0.09667283950617286,0.00495
1652822028,2.5102339206894135,68.04718847903655,1.5187274953742835,0.09485379905619817,10.91667473471337,0.48164584888885054,0.45572501879702504,100.00181131958217,0.26064666382680646,0.7441683068705243,0.16674699130583295,1.657360687458519,1.2419113051366284,332783616,195088384,10461184,431575040,111374336,328552448,159539200,226459648,267083776,95088640,305631232,14508032,209936384,8.766666666666666,17.96666666666667,1.2333333333333334,0.19595588235294115,0.02755952380952382,0.0025,0.9328124999999998,0.06672839506172842,0.0045000000000000005,2.320681818181817,0.09667283950617286,0.00495
1652822029,2.5102339206894135,68.04718847903655,1.5187274953742835,0.09815984621580216,11.23733842683866,0.48164584888885054,0.45572501879702504,100.00181131958217,0.26064666382680646,0.7441683068705243,0.17395377645141188,1.657360687458519,1.2419113051366284,332783616,195088384,10461184,431575040,111374336,328552448,159539200,226459648,267083776,95088640,305631232,14508032,209936384,8.766666666666666,17.96666666666667,1.2333333333333334,0.19595588235294115,0.02755952380952382,0.0025,0.9328124999999998,0.06672839506172842,0.0045000000000000005,2.320681818181817,0.09667283950617286,0.00495
1652822030,2.5102339206894126,67.15195592525758,1.4682465589032665,0.10146589337540615,14.429866145638048,0.48164584888885054,0.45572501879702504,100.00181131958217,0.2146961050311617,0.7441683068705243,0.18116056159699082,1.3420109864320366,1.2419113051366284,332783616,195088384,10461184,431575040,111374336,328552448,159539200,226459648,267083776,95088640,305631232,14508032,209936384,8.766666666666666,17.96666666666667,1.2333333333333334,0.19595588235294115,0.02755952380952382,0.0025,0.9328124999999998,0.06672839506172842,0.0045000000000000005,2.320681818181817,0.09667283950617286,0.00495
1652822031,2.5102339206894126,67.15195592525758,1.4682465589032665,0.10477194053501017,14.429866145638048,0.9121285032332308,0.45572501879702504,100.00181131958217,0.20890395694612157,0.7441683068705243,0.18836734674256977,1.3051807489329583,1.2419113051366284,332783616,195088384,10461184,431575040,111374336,328552448,159539200,226459648,267083776,95088640,305631232,14508032,209936384,8.766666666666666,17.96666666666667,1.2333333333333334,0.19595588235294115,0.02755952380952382,0.0025,0.9328124999999998,0.06672839506172842,0.0045000000000000005,2.320681818181817,0.09667283950617286,0.00495
1652822032,2.5102339206894126,67.15195592525758,1.4682465589032665,0.10807798769461416,14.429866145638048,0.9121285032332308,0.45572501879702504,100.00181131958217,0.2031118088610814,0.7441683068705243,0.1955741318881487,1.2683505114338804,1.2419113051366284,332783616,195088384,10461184,431575040,111374336,328552448,159539200,226459648,267083776,95088640,305631232,14508032,209936384,8.766666666666666,17.96666666666667,1.2333333333333334,0.19595588235294115,0.02755952380952382,0.0025,0.9328124999999998,0.06672839506172842,0.0045000000000000005,2.320681818181817,0.09667283950617286,0.00495
1652822033,2.5102339206894126,67.15195592525758,1.4682465589032665,0.11138403485421815,14.429866145638048,0.9121285032332308,0.45572501879702504,100.00181131958217,0.19731966077604132,0.7441683068705243,0.20278091703372766,1.2315202739348023,1.2419113051366284,332783616,195088384,10461184,431575040,111374336,328568832,159539200,226459648,267083776,95088640,305631232,14508032,209936384,8.766666666666666,17.96666666666667,1.2333333333333334,0.19595588235294115,0.02755952380952382,0.0025,0.9328124999999998,0.06672839506172842,0.0045000000000000005,2.320681818181817,0.09667283950617286,0.00495
1652822034,2.5102339206894126,67.15195592525758,1.4682465589032665,0.11469008201382214,14.429866145638048,0.9121285032332308,0.45572501879702504,100.00181131958217,0.19152751269100118,0.7441683068705243,0.2099877021793066,1.194690036435724,1.2419113051366284,332783616,195088384,10461184,431575040,111374336,328568832,159539200,226459648,267083776,95088640,305631232,14508032,209936384,8.766666666666666,17.96666666666667,1.2333333333333334,0.19595588235294115,0.02755952380952382,0.0025,0.9328124999999998,0.06672839506172842,0.0045000000000000005,2.320681818181817,0.09667283950617286,0.00495
1652822035,2.5102339206894126,67.15195592525758,1.4682465589032665,0.11799612917342615,14.429866145638048,0.9121285032332308,0.45572501879702504,100.00181131958217,0.18897878707617682,0.7441683068705243,0.21719448732488555,0.9228421511114802,1.2419113051366284,332783616,195088384,10207232,431575040,111374336,328568832,159539200,226459648,267083776,95088640,305631232,14508032,209936384,8.766666666666666,17.8,1.2333333333333334,0.19595588235294115,0.028225806451612902,0.0025,0.9328124999999998,0.06576923076923077,0.0045000000000000005,2.320681818181817,0.09657692307692306,0.00495
1652822036,2.063230988134648,66.22757908745204,1.4682465589032665,0.14877212218217972,14.429866145638048,0.9121285032332308,0.45572501879702504,100.00181131958217,0.1832203987808457,0.7441683068705243,0.22440127247046449,1.1773352541228843,1.2419113051366284,332783616,195039232,10207232,431575040,111374336,328568832,159539200,226459648,267083776,95088640,305631232,14508032,209936384,8.766666666666666,17.8,1.2333333333333334,0.19595588235294115,0.028225806451612902,0.0025,0.9328124999999998,0.06576923076923077,0.0045000000000000005,2.320681818181817,0.09657692307692306,0.00495
1652822037,2.0074480121193274,66.22757908745204,1.4682465589032665,0.14877212218217972,14.523959804744857,0.9121285032332308,0.45572501879702504,100.00181131958217,0.17746201048551455,0.741098397588066,0.23160805761604344,1.1380252289434891,0.943549013584804,332783616,195039232,10207232,431575040,110694400,328568832,159539200,226459648,267083776,95084544,305631232,14508032,209936384,8.766666666666666,17.8,1,0.19595588235294115,0.028225806451612902,0.0025,0.9328124999999998,0.06576923076923077,0.0045000000000000005,2.320681818181817,0.09657692307692306,0.00495
1652822038,1.9516650361040073,66.22757908745204,1.4147580428184905,0.14877212218217972,14.523959804744857,0.9121285032332308,0.45572501879702504,100.00240922961407,0.17170362219018345,0.741098397588066,0.23881484276162243,1.098715203764094,0.9159509845817679,332783616,195039232,10207232,431575040,110694400,328568832,159539200,226672640,267083776,95084544,305631232,14508032,209936384,8.766666666666666,17.8,1,0.19595588235294115,0.028225806451612902,0.0025,0.9328124999999998,0.06576923076923077,0.0045000000000000005,2.320681818181817,0.09657692307692306,0.00495
1652822039,2.405287441602454,66.22757908745204,1.4147580428184905,0.15173189521855038,14.523959804744857,0.9121285032332308,0.2505402311111185,100.00240922961407,0.16594523389485233,0.741098397588066,0.24602162790720136,1.059405178584699,0.8883529555787316,332918784,195039232,10207232,431575040,110694400,328568832,159539200,226672640,267083776,95084544,305631232,14508032,209936384,8.766666666666666,17.8,1,0.19595588235294115,0.028225806451612902,0.0025,0.9328124999999998,0.06576923076923077,0.0045000000000000005,2.320681818181817,0.09657692307692306,0.00495
1652822040,2.399092199871935,52.411040324510495,1.4147580428184905,0.15173189521855038,14.523959804744857,0.9121285032332308,0.2505402311111185,100.00240922961407,0.1601868455995212,0.7561490896291396,0.1941075511110234,1.0200951534053038,0.8607549265756955,332918784,195039232,10207232,431575040,110694400,328568832,159539200,226672640,267083776,95084544,305631232,14508032,209936384,8.766666666666666,17.8,1,0.19595588235294115,0.028225806451612902,0.0025,0.9328124999999998,0.06576923076923077,0.0045000000000000005,2.320681818181817,0.09657692307692306,0.00495
1652822041,2.399092199871935,53.900953274627696,1.4630886154157547,0.15173189521855038,14.523959804744857,0.9121285032332308,0.2505402311111185,100.00240922961407,0.15442845730419008,0.7561490896291396,0.1941075511110234,0.9807851282259086,0.8331568975726594,332918784,195039232,10207232,431575040,110694400,328568832,159539200,226672640,267083776,95084544,305631232,14508032,209936384,9.100000000000001,17.8,1,0.23038461538461547,0.028225806451612902,0.0025,0.9965909090909097,0.06576923076923077,0.0045000000000000005,2.3483333333333345,0.09657692307692306,0.00495
1652822042,2.399092199871935,55.390866224744904,1.4630886154157547,0.15173189521855038,14.523959804744857,0.9121285032332308,0.34107542129191826,60.83762347534935,0.2542144643788084,0.7561490896291396,0.2507708993181379,0.9414751030465135,0.8055588685696231,332918784,195039232,10207232,431575040,110694400,328568832,159547392,226672640,267087872,95084544,305631232,14508032,209936384,9.100000000000001,17.8,1,0.23038461538461547,0.028225806451612902,0.0025,0.9965909090909097,0.06576923076923077,0.0045000000000000005,2.3483333333333345,0.09657692307692306,0.00495
1652822043,2.399092199871935,67.04608275527427,1.4630886154157547,0.15173189521855038,14.523959804744857,0.9121285032332308,0.42761226576407313,63.059921235261285,0.2542144643788084,0.7561490896291396,0.32031409064497823,0.9021650778671182,0.777960839566587,332918784,195039232,10207232,431575040,110694400,328568832,159547392,226672640,267087872,95084544,305631232,14508032,209936384,9.100000000000001,17.8,1,0.23038461538461547,0.028225806451612902,0.0025,0.9965909090909097,0.06576923076923077,0.0045000000000000005,2.3483333333333345,0.09657692307692306,0.00495
1652822044,2.399092199871935,67.04608275527427,1.4630886154157547,0.15173189521855038,14.523959804744857,0.9121285032332308,0.42761226576407313,65.28221899517324,0.2542144643788084,0.7561490896291396,0.32031409064497823,0.8628550526877231,1.3677148143901865,332918784,195039232,10207232,431575040,110694400,328568832,159547392,226672640,267087872,95084544,305631232,14508032,210227200,9.100000000000001,17.8,1,0.23038461538461547,0.028225806451612902,0.0025,0.9965909090909097,0.06576923076923077,0.0045000000000000005,2.3483333333333345,0.09657692307692306,0.00495
1652822045,2.399092199871935,67.04608275527427,1.4630886154157547,0.15173189521855038,14.523959804744857,0.9121285032332308,0.42761226576407313,67.50451675508518,0.2542144643788084,0.7561490896291396,0.32031409064497823,1.6955717182393981,1.4531401193454994,332918784,195039232,10207232,431575040,110694400,328568832,159547392,226672640,267087872,95084544,305631232,14381056,210227200,9.100000000000001,17.8,1,0.23038461538461547,0.028225806451612902,0.0025,0.9965909090909097,0.06576923076923077,0.0045000000000000005,2.3483333333333345,0.09657692307692306,0.00495
1652822046,2.399092199871935,67.04608275527427,1.4630886154157547,0.15173189521855038,14.523959804744857,0.8832483173666719,0.42761226576407313,69.72681451499712,0.2542144643788084,0.7561490896291396,0.32031409064497823,1.6955717182393981,1.4531401193454994,332918784,195039232,10199040,431575040,110694400,328568832,159547392,226672640,267087872,95084544,305631232,14381056,210227200,9.100000000000001,17.8,1,0.23038461538461547,0.028225806451612902,0.0025,0.9965909090909097,0.06576923076923077,0.0045000000000000005,2.3483333333333345,0.09657692307692306,0.00495
1652822047,2.399092199871935,67.04608275527427,1.4630886154157547,0.15173189521855038,14.523959804744857,0.8742529166412287,0.42761226576407313,71.94911227490906,0.25147866718180306,0.7561490896291396,0.32031409064497823,1.6955717182393981,1.4531401193454994,332918784,195039232,10199040,431575040,110694400,328568832,159547392,226672640,267087872,95084544,305631232,14381056,210227200,9.100000000000001,17.8,1,0.23038461538461547,0.028225806451612902,0.0025,0.9965909090909097,0.06576923076923077,0.0045000000000000005,2.3483333333333345,0.09657692307692306,0.00495
1652822048,2.399092199871935,67.04608275527427,1.4630886154157547,0.15173189521855038,14.608279714366853,0.8742529166412287,0.42761226576407313,74.171410034821,0.25147866718180306,0.7561490896291396,0.32031409064497823,1.6955717182393981,1.4531401193454994,332918784,195039232,10199040,431575040,110694400,328781824,159547392,226672640,267087872,95084544,305631232,14381056,210227200,9.100000000000001,17.8,1,0.23038461538461547,0.028225806451612902,0.0025,0.9965909090909097,0.06576923076923077,0.0045000000000000005,2.3483333333333345,0.09657692307692306,0.00495
1652822049,2.399092199871935,67.04608275527427,1.4630886154157547,0.15173189521855038,14.608279714366853,0.8742529166412287,0.42761226576407313,76.39370779473296,0.25147866718180306,0.7561490896291396,0.32031409064497823,1.665818442778613,1.4531401193454994,332918784,195039232,10199040,431575040,110694400,328781824,159547392,226672640,267087872,95084544,305631232,14381056,210227200,9.100000000000001,17.8,1,0.23038461538461547,0.028225806451612902,0.0025,0.9965909090909097,0.06576923076923077,0.0045000000000000005,2.3483333333333345,0.09657692307692306,0.00495
1652822050,2.399092199871935,54.95730155626079,1.4630886154157547,0.15173189521855038,14.608279714366853,0.8742529166412287,0.42761226576407313,78.6160055546449,0.25147866718180306,0.7561490896291396,0.32031409064497823,1.665818442778613,1.4531401193454994,332918784,195039232,10199040,431575040,110694400,328781824,159547392,226672640,267087872,95084544,305631232,14381056,210227200,9.100000000000001,17.96666666666667,1,0.23038461538461547,0.027093301435406704,0.0025,0.9965909090909097,0.065448717948718,0.0045000000000000005,2.3483333333333345,0.09654487179487181,0.00495
1652822051,2.399092199871935,53.46738860614359,1.4630886154157547,0.1495459426959181,14.608279714366853,0.8742529166412287,0.42761226576407313,100.00339919603745,0.25147866718180306,0.7215692691659548,0.32031409064497823,1.665818442778613,1.4531401193454994,332918784,195039232,10199040,431575040,110694400,328781824,159547392,226672640,267087872,95076352,305631232,14381056,210227200,9.100000000000001,17.96666666666667,1,0.23038461538461547,0.027093301435406704,0.0025,0.9965909090909097,0.065448717948718,0.0045000000000000005,2.3483333333333345,0.09654487179487181,0.00495
